customer_id,gender_female,senior_citizen,partner,dependents,tenure,phone_service,paperless_billing,monthly_charges,total_charges,churn,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
2718-YSKCS,0,0,1,1,71,1,1,19.6,1387.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,5.916666666666667,0,1,19.541549295774647,234.49859154929578,1,False,True,693.72,9.8,False
9896-UYMIE,0,0,0,0,66,1,1,114.3,7383.7,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,5.5,0,1,111.87424242424242,1342.490909090909,8,False,True,820.41,12.7,True
0853-NWIFK,1,0,0,0,45,1,1,100.3,4483.95,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,3.75,0,0,99.64333333333333,1195.72,6,False,False,640.56,14.33,False
8212-CRQXP,1,0,1,0,22,1,1,80.0,1706.45,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.8333333333333333,0,0,77.56590909090909,930.7909090909092,3,False,True,426.61,20.0,False
6980-CDGFC,1,0,1,0,67,1,1,20.85,1327.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,5.583333333333333,0,1,19.811940298507466,237.7432835820896,1,False,True,663.7,10.42,False
7691-XVTZH,1,0,1,0,68,1,1,89.95,5974.3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,5.666666666666667,0,1,87.85735294117647,1054.2882352941176,4,False,True,1194.86,17.99,False
2520-SGTTA,1,0,1,1,0,1,0,20.0,0.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,1,0,,,1,False,False,0.0,10.0,False
7481-ATQQS,1,1,0,0,49,1,1,90.85,4515.85,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,4.083333333333333,0,1,92.16020408163266,1105.922448979592,4,False,True,903.17,18.17,False
2277-VWCNI,1,1,0,0,4,1,0,48.75,179.85,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,1,0,44.9625,539.5500000000001,2,False,False,59.95,16.25,False
1088-CNNKB,0,0,1,0,63,1,0,80.0,5040.2,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,5.25,0,1,80.0031746031746,960.0380952380953,7,False,True,630.02,10.0,False
8642-GVWRF,1,0,1,0,2,1,0,79.7,165.0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.16666666666666666,1,0,82.5,990.0,4,False,True,33.0,15.94,False
1930-BZLHI,0,0,0,0,21,1,1,20.35,422.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1.75,0,0,20.128571428571426,241.54285714285714,1,False,False,211.35,10.18,False
3400-ESFUW,0,0,1,1,55,1,0,57.55,3046.4,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,4.583333333333333,0,1,55.38909090909091,664.669090909091,5,False,True,507.73,9.59,False
5868-YTYKS,0,0,0,1,1,1,1,20.25,20.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08333333333333333,1,0,20.25,243.0,1,False,False,10.12,10.12,False
3525-DVKFN,1,0,0,0,17,1,0,19.4,358.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1.4166666666666667,0,0,21.061764705882354,252.74117647058824,1,False,False,179.02,9.7,False
1482-OXZSY,0,0,0,0,30,1,1,100.4,2936.25,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.5,0,0,97.875,1174.5,5,False,True,489.38,16.73,False
0377-JBKKT,0,0,1,1,22,1,1,57.95,1271.8,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.8333333333333333,0,0,57.809090909090905,693.709090909091,5,False,False,211.97,9.66,False
5778-BVOFB,1,0,0,0,9,1,1,59.5,530.05,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.75,1,0,58.89444444444444,706.7333333333332,4,False,True,106.01,11.9,False
3373-YZZYM,0,0,1,1,1,1,0,19.2,19.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08333333333333333,1,0,19.2,230.4,1,False,False,9.6,9.6,False
2057-ZBLPD,1,0,1,0,21,1,1,86.5,1808.7,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.75,0,0,86.12857142857143,1033.5428571428572,3,False,False,452.18,21.62,False
0228-MAUWC,0,0,0,0,19,1,0,59.55,1144.6,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1.5833333333333333,0,0,60.24210526315789,722.9052631578948,4,False,False,228.92,11.91,False
5502-RLUYV,1,0,1,1,69,1,1,103.95,7446.9,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,5.75,0,1,107.92608695652173,1295.1130434782608,6,False,False,1063.84,14.85,True
0023-HGHWL,0,1,0,0,1,0,1,25.1,25.1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,25.1,301.20000000000005,1,False,False,12.55,12.55,False
7663-YJHSN,1,0,1,0,72,1,1,103.95,7556.9,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,6.0,0,1,104.95694444444445,1259.4833333333333,7,False,True,944.61,12.99,True
4915-BFSXL,0,0,1,1,70,1,0,68.95,4858.7,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,5.833333333333333,0,1,69.41,832.92,5,False,True,809.78,11.49,False
3086-RUCRN,1,0,0,0,66,1,1,103.1,6595.0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,5.5,0,1,99.92424242424242,1199.090909090909,7,False,True,824.38,12.89,True
5215-LNLDJ,1,0,1,1,7,0,1,24.7,149.05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5833333333333334,1,0,21.292857142857144,255.5142857142857,1,False,False,74.53,12.35,False
7576-JMYWV,1,1,1,1,46,1,1,110.2,4972.1,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,3.8333333333333335,0,0,108.08913043478262,1297.0695652173913,7,False,False,621.51,13.78,False
9039-RBEEE,0,0,0,0,39,0,1,48.95,1880.85,1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,3.25,0,0,48.22692307692307,578.7230769230769,5,False,True,313.47,8.16,False
0257-KXZGU,1,0,1,1,32,1,0,62.45,2045.55,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2.6666666666666665,0,0,63.9234375,767.0812500000001,4,False,True,409.11,12.49,False
1307-ATKGB,0,0,0,0,24,1,1,89.55,2187.15,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2.0,0,0,91.13125000000001,1093.575,5,False,False,364.52,14.92,False
8417-FMLZI,0,0,1,1,6,1,1,83.55,477.55,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.5,1,0,79.59166666666667,955.1,4,False,True,95.51,16.71,False
3714-XPXBW,1,0,0,0,37,1,1,78.9,2976.95,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,3.0833333333333335,0,0,80.4581081081081,965.4972972972972,7,False,True,372.12,9.86,False
1850-AKQEP,0,0,0,1,8,1,0,20.35,178.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6666666666666666,1,0,22.3375,268.05,1,False,False,89.35,10.18,False
2824-DXNKN,1,0,1,1,72,1,1,71.45,5025.85,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,6.0,0,1,69.80347222222223,837.6416666666668,5,False,True,837.64,11.91,False
5227-JSCFE,0,1,1,0,71,0,0,46.35,3353.4,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,5.916666666666667,0,1,47.23098591549296,566.7718309859155,5,False,True,558.9,7.72,False
0848-ZGQIJ,1,0,1,0,16,1,1,94.65,1461.15,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1.3333333333333333,0,0,91.321875,1095.8625000000002,5,False,True,243.52,15.78,False
3621-CHYVB,1,0,1,0,57,0,1,49.9,2782.4,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,4.75,0,1,48.8140350877193,585.7684210526317,5,False,True,463.73,8.32,False
8042-RNLKO,0,0,0,0,66,1,0,25.45,1699.15,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,5.5,0,1,25.74469696969697,308.93636363636364,1,False,True,849.58,12.72,False
1792-UXAFY,1,1,0,0,17,1,1,89.15,1496.9,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1.4166666666666667,0,0,88.0529411764706,1056.6352941176472,5,False,False,249.48,14.86,False
5372-FBKBN,1,0,0,1,21,1,0,20.75,452.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.75,0,0,21.53333333333333,258.4,1,False,False,226.1,10.38,False
0420-TXVSG,0,0,1,0,66,1,1,66.1,4428.45,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,5.5,0,1,67.09772727272727,805.1727272727272,5,False,True,738.08,11.02,False
6217-TOWGS,1,0,1,0,17,1,1,75.4,1322.55,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1.4166666666666667,0,0,77.79705882352941,933.5647058823529,5,False,True,220.42,12.57,False
0515-YPMCW,0,0,0,1,1,1,1,70.45,70.45,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,1,0,70.45,845.4000000000001,2,False,False,23.48,23.48,False
0378-XSZPU,0,0,1,0,58,1,0,60.3,3563.8,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,4.833333333333333,0,1,61.4448275862069,737.3379310344828,5,False,True,593.97,10.05,False
1045-LTCYT,1,0,1,1,8,1,0,21.05,139.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.6666666666666666,1,0,17.46875,209.625,1,False,True,69.88,10.52,False
1544-JJMYL,0,0,0,0,27,1,0,69.35,1927.3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,2.25,0,0,71.38148148148149,856.5777777777778,6,False,True,275.33,9.91,False
4636-JGAAI,0,0,1,0,34,1,0,88.85,3000.25,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,2.8333333333333335,0,0,88.24264705882354,1058.9117647058822,4,False,False,600.05,17.77,False
6874-SGLHU,0,0,0,0,30,1,1,97.0,3021.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,2.5,0,0,100.71000000000001,1208.52,5,False,True,503.55,16.17,False
5951-AOFIH,0,0,0,0,33,1,1,66.4,2245.4,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,2.75,0,0,68.04242424242425,816.5090909090909,5,False,True,374.23,11.07,False
4729-XKASR,0,0,0,1,1,0,0,24.75,24.75,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,24.75,297.0,1,False,False,12.38,12.38,False
3059-NGMXB,0,0,1,1,14,1,0,69.2,944.65,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1.1666666666666667,0,0,67.475,809.6999999999999,5,False,False,157.44,11.53,False
8652-YHIYU,1,0,0,1,16,1,1,79.5,1264.2,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1.3333333333333333,0,0,79.0125,948.1500000000001,3,False,True,316.05,19.88,False
5278-PNYOX,1,0,0,0,49,1,0,100.65,4917.75,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,4.083333333333333,0,1,100.36224489795919,1204.3469387755104,6,False,True,702.54,14.38,True
5449-FIBXJ,0,0,1,1,19,1,0,103.3,2012.7,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1.5833333333333333,0,0,105.93157894736842,1271.1789473684212,6,False,False,287.53,14.76,False
3486-HOOGQ,1,0,1,1,70,1,0,79.7,5743.3,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,5.833333333333333,0,1,82.04714285714286,984.5657142857144,7,False,True,717.91,9.96,False
5061-PBXFW,1,0,1,1,32,1,0,61.4,1864.65,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2.6666666666666665,0,0,58.2703125,699.2437500000001,5,False,True,310.78,10.23,False
8630-FJLIB,1,0,0,0,18,1,1,69.8,1221.65,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.5,0,0,67.86944444444445,814.4333333333334,2,False,False,407.22,23.27,False
3891-NLXJB,0,0,0,0,37,0,1,40.55,1390.85,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,3.0833333333333335,0,0,37.59054054054054,451.0864864864864,4,False,False,278.17,8.11,False
4749-OJKQU,1,0,0,0,4,1,1,75.65,302.35,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,1,0,75.5875,907.0500000000001,2,False,False,100.78,25.22,False
0577-WHMEV,1,0,1,0,16,1,0,90.7,1374.9,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1.3333333333333333,0,0,85.93125,1031.1750000000002,5,False,False,229.15,15.12,False
5453-AXEPF,0,0,1,0,17,1,1,80.5,1336.9,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4166666666666667,0,0,78.64117647058823,943.6941176470589,3,False,True,334.22,20.12,False
3639-XJHKQ,1,0,0,1,19,1,1,60.6,1297.8,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1.5833333333333333,0,0,68.30526315789473,819.6631578947369,5,False,False,216.3,10.1,False
3716-LRGXK,0,0,1,0,60,1,0,101.15,6067.4,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,5.0,0,1,101.12333333333332,1213.48,5,False,True,1011.23,16.86,True
2263-SFSQZ,0,0,1,1,51,1,1,24.95,1222.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,4.25,0,1,23.965686274509803,287.5882352941176,1,False,False,611.12,12.48,False
9950-MTGYX,0,0,1,1,28,1,1,20.3,487.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2.3333333333333335,0,0,17.426785714285714,209.12142857142857,1,False,True,243.98,10.15,False
3397-AVTKU,0,0,0,0,43,1,1,60.0,2548.55,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,3.5833333333333335,0,0,59.268604651162796,711.2232558139535,4,False,False,509.71,12.0,False
4825-FUREZ,0,0,1,0,42,1,0,20.25,835.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,3.5,0,0,19.892857142857142,238.71428571428572,1,False,False,417.75,10.12,False
9837-BMCLM,0,0,0,0,3,1,1,78.5,242.05,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.25,1,0,80.68333333333334,968.2,3,False,False,60.51,19.62,False
2672-OJQZP,1,0,0,0,1,1,0,44.75,44.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,1,0,44.75,537.0,2,False,False,14.92,14.92,False
0137-UDEUO,1,0,0,0,3,1,0,19.85,63.75,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.25,1,0,21.25,255.0,1,False,False,31.88,9.93,False
3134-DSHVC,1,0,0,0,63,1,0,98.0,6218.45,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,5.25,0,1,98.70555555555555,1184.4666666666667,6,False,True,888.35,14.0,False
