customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,monthly_charge_group,total_charge_group,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,has_streaming,has_internet,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
3352-RICWQ,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,210.65,No,0-12m,Low(<40$),P10-25,0.75,1,0,23.405555555555555,280.8666666666667,No,No,1,No,No,105.32,9.88,No
2160-GPFXD,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),65.65,3566.7,No,49-72m,Medium ($40-$70),P50-75,4.5,0,1,66.05,792.5999999999999,No,Yes,5,No,Yes,594.45,10.94,No
2065-MMKGR,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.0,2080.1,No,25-48m,High ($70-$100),P50-75,2.4166666666666665,0,0,71.72758620689655,860.7310344827587,Yes,Yes,4,No,Yes,416.02,14.2,No
5857-TYBCJ,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,4040.2,No,25-48m,High ($70-$100),P75-90,3.6666666666666665,0,0,91.82272727272726,1101.8727272727272,Yes,Yes,4,Yes,No,808.04,17.84,No
1498-NHTLT,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,86.75,5186.0,No,49-72m,High ($70-$100),P75-90,4.916666666666667,0,1,87.89830508474576,1054.7796610169491,Yes,Yes,8,No,No,576.22,9.64,No
4484-CGXFK,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,196.15,Yes,0-12m,Medium ($40-$70),P10-25,0.25,1,0,65.38333333333334,784.6,Yes,Yes,3,Yes,No,49.04,13.82,No
1402-PTHGN,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,1087.45,No,13-24m,Medium ($40-$70),P25-50,1.5,0,0,60.41388888888889,724.9666666666667,No,Yes,5,No,No,181.24,10.25,No
4176-RELJR,Male,1,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1672.15,No,49-72m,Low(<40$),P50-75,5.583333333333333,0,1,24.957462686567165,299.489552238806,No,No,1,No,Yes,836.08,12.55,No
6214-EDAKZ,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1206.05,Yes,13-24m,Medium ($40-$70),P25-50,1.8333333333333333,0,0,54.820454545454545,657.8454545454546,No,Yes,4,Yes,No,241.21,11.03,No
5199-FPUSP,Male,0,No,Yes,33,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),34.05,1113.95,No,25-48m,Low(<40$),P25-50,2.75,0,0,33.75606060606061,405.07272727272726,No,Yes,3,No,Yes,278.49,8.51,No
6377-KSLXC,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,107.05,No,0-12m,Low(<40$),P10-25,0.4166666666666667,1,0,21.41,256.91999999999996,No,No,1,No,No,53.52,9.98,No
1796-JANOW,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,38.15,No,0-12m,Low(<40$),P0-10,0.16666666666666666,1,0,19.075,228.9,No,No,1,No,No,19.08,9.98,No
0238-WHBIQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No,49-72m,High ($70-$100),P90-100,6.0,0,1,88.04583333333333,1056.55,Yes,Yes,8,No,Yes,704.37,9.97,No
8735-NBLWT,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,No,0-12m,Low(<40$),P10-25,0.75,1,0,20.455555555555556,245.46666666666667,No,No,1,No,No,92.05,10.2,No
6651-RLGGM,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.3,1688.9,No,49-72m,Low(<40$),P50-75,5.583333333333333,0,1,25.207462686567165,302.489552238806,No,No,1,No,No,844.45,13.15,No
6127-ISGTU,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.95,1378.25,Yes,13-24m,High ($70-$100),P25-50,1.3333333333333333,0,0,86.140625,1033.6875,Yes,Yes,3,Yes,No,344.56,21.24,No
1614-JBEBI,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.7,137.6,No,0-12m,Low(<40$),P10-25,0.6666666666666666,1,0,17.2,206.4,No,No,1,No,No,68.8,10.35,No
8740-XLHDR,Male,0,No,No,5,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,43.25,219.0,Yes,0-12m,Medium ($40-$70),P10-25,0.4166666666666667,1,0,43.8,525.6,No,Yes,5,No,No,36.5,7.21,No
1208-DNHLN,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),48.35,1067.15,Yes,13-24m,Medium ($40-$70),P25-50,1.9166666666666667,0,0,46.39782608695653,556.7739130434783,No,Yes,2,No,Yes,355.72,16.12,No
1761-AEZZR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.55,79.55,Yes,0-12m,High ($70-$100),P0-10,0.08333333333333333,1,0,79.55,954.6,Yes,Yes,3,Yes,No,19.89,19.89,No
3923-CSIHK,Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,3444.85,Yes,49-72m,High ($70-$100),P50-75,4.166666666666667,0,1,68.89699999999999,826.7639999999999,No,Yes,2,Yes,No,1148.28,23.68,No
5696-EXCYS,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,369.05,No,13-24m,Low(<40$),P10-25,1.4166666666666667,0,0,21.708823529411767,260.50588235294117,No,No,1,No,Yes,184.52,9.72,No
5795-KTGUD,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.8,7553.6,No,49-72m,Very High (>$100),P90-100,5.666666666666667,0,1,111.08235294117648,1332.9882352941177,Yes,Yes,7,No,Yes,944.2,13.85,Yes
7120-RFMVS,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,84.5,Yes,0-12m,High ($70-$100),P10-25,0.08333333333333333,1,0,84.5,1014.0,Yes,Yes,3,Yes,No,21.12,21.12,No
7924-GJZFI,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,No,25-48m,Medium ($40-$70),P50-75,2.0833333333333335,0,0,72.524,870.2879999999999,No,Yes,2,Yes,No,604.37,23.1,No
4702-HDRKD,Male,0,No,No,67,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.35,3321.35,No,49-72m,Medium ($40-$70),P50-75,5.583333333333333,0,1,49.57238805970149,594.868656716418,Yes,Yes,5,No,Yes,553.56,8.22,No
8512-WIWYV,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,707.5,No,25-48m,Low(<40$),P25-50,2.6666666666666665,0,0,22.109375,265.3125,No,No,1,No,Yes,353.75,10.18,No
5897-ZYEKH,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.6,7112.15,No,49-72m,Very High (>$100),P90-100,5.583333333333333,0,1,106.15149253731343,1273.8179104477613,Yes,Yes,6,No,No,1016.02,15.09,Yes
5456-ITGIC,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,No,49-72m,Medium ($40-$70),P75-90,6.0,0,1,64.45972222222223,773.5166666666668,Yes,Yes,7,No,Yes,580.14,8.06,No
7317-GGVPB,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.6,7690.9,Yes,49-72m,Very High (>$100),P90-100,5.916666666666667,0,1,108.3225352112676,1299.8704225352112,Yes,Yes,7,No,Yes,961.36,13.58,Yes
1406-PUQVY,Male,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,49.9,598.8000000000001,No,Yes,3,Yes,No,12.48,12.48,No
1322-AGOQM,Male,0,No,No,46,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.3,1380.1,Yes,25-48m,Low(<40$),P25-50,3.8333333333333335,0,0,30.002173913043475,360.0260869565217,No,Yes,2,Yes,Yes,460.03,10.1,No
3677-IYRBF,Female,1,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.4,78.65,Yes,0-12m,Low(<40$),P0-10,0.16666666666666666,1,0,39.325,471.90000000000003,No,Yes,2,Yes,No,26.22,10.13,No
5692-FPTAH,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,Yes,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,45.4,544.8000000000001,No,Yes,2,No,No,15.13,15.13,No
9114-AAFQH,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,3094.65,No,25-48m,Medium ($40-$70),P50-75,4.0,0,1,64.471875,773.6625,Yes,Yes,5,No,No,515.78,10.94,No
8715-KKTFG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,No,49-72m,Very High (>$100),P90-100,5.083333333333333,0,1,106.85819672131149,1282.298360655738,Yes,Yes,6,No,Yes,931.19,14.76,Yes
1550-LOAHA,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.15,2585.95,Yes,25-48m,High ($70-$100),P50-75,2.6666666666666665,0,0,80.8109375,969.7312499999999,Yes,Yes,4,Yes,Yes,517.19,16.83,No
1728-BQDMA,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.45,82.7,No,0-12m,Medium ($40-$70),P0-10,0.16666666666666666,1,0,41.35,496.20000000000005,No,Yes,2,Yes,No,27.57,14.82,No
0268-QKIWO,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,58.85,Yes,0-12m,Low(<40$),P0-10,0.25,1,0,19.616666666666667,235.4,No,No,1,Yes,No,29.42,9.88,No
0876-WDUUZ,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.4,425.9,Yes,0-12m,High ($70-$100),P25-50,0.4166666666666667,1,0,85.17999999999999,1022.1599999999999,Yes,Yes,4,Yes,Yes,85.18,17.08,No
5117-ZSMHQ,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,No,49-72m,High ($70-$100),P90-100,5.916666666666667,0,1,89.33380281690141,1072.0056338028169,Yes,Yes,8,No,Yes,704.74,9.99,No
5151-HQRDG,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.05,2030.75,No,25-48m,Medium ($40-$70),P50-75,3.0833333333333335,0,0,54.88513513513514,658.6216216216216,No,Yes,3,No,No,507.69,13.76,No
0960-HUWBM,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,49-72m,Very High (>$100),P90-100,5.416666666666667,0,1,103.07769230769232,1236.9323076923076,Yes,Yes,6,No,Yes,957.15,14.87,Yes
6465-GSRCL,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,49-72m,Very High (>$100),P90-100,5.583333333333333,0,1,108.12985074626866,1297.558208955224,Yes,Yes,6,No,Yes,1034.96,15.23,Yes
0617-FHSGK,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.2,3678.3,Yes,49-72m,High ($70-$100),P50-75,4.083333333333333,0,1,75.06734693877551,900.8081632653062,No,Yes,2,Yes,Yes,1226.1,25.07,No
0263-FJTQO,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,No,49-72m,High ($70-$100),P50-75,4.166666666666667,0,1,69.733,836.7959999999999,Yes,Yes,5,No,Yes,581.11,11.75,No
7319-ZNRTR,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,411.15,No,25-48m,Low(<40$),P25-50,2.0833333333333335,0,0,16.445999999999998,197.35199999999998,No,No,1,No,No,205.58,9.8,No
2858-MOFSQ,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,55.85,937.5,Yes,13-24m,Medium ($40-$70),P25-50,1.4166666666666667,0,0,55.14705882352941,661.7647058823529,No,Yes,3,No,No,234.38,13.96,No
7503-EPSZW,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.05,1559.15,No,49-72m,Low(<40$),P50-75,5.333333333333333,0,1,24.36171875,292.34062500000005,No,No,1,No,No,779.58,12.02,No
7089-XXAYG,Male,0,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,970.4,No,25-48m,Low(<40$),P25-50,2.0833333333333335,0,0,38.816,465.792,Yes,Yes,3,No,Yes,242.6,9.52,No
8118-LSUEL,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,2483.5,Yes,13-24m,Very High (>$100),P50-75,1.9166666666666667,0,0,107.97826086956522,1295.7391304347825,Yes,Yes,6,Yes,No,354.79,15.2,No
8070-AAWZP,Male,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.25,828.2,No,13-24m,Low(<40$),P25-50,2.0,0,0,34.50833333333333,414.1,No,Yes,3,No,No,207.05,8.56,No
1666-JXLKU,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,No,25-48m,Very High (>$100),P75-90,3.0833333333333335,0,0,102.98783783783784,1235.8540540540541,Yes,Yes,5,Yes,No,635.09,16.68,No
7855-DIWPO,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,No,13-24m,Medium ($40-$70),P50-75,1.75,0,0,71.1047619047619,853.2571428571429,No,Yes,2,Yes,No,497.73,22.88,No
5133-POWUA,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,No,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,45.8,549.6,No,Yes,2,No,No,15.27,15.27,No
5652-MSDEY,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,777.3,No,0-12m,High ($70-$100),P25-50,0.8333333333333334,1,0,77.72999999999999,932.7599999999999,No,Yes,2,No,No,259.1,25.25,No
7005-CCBKV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,556.35,Yes,0-12m,High ($70-$100),P25-50,0.5,1,0,92.72500000000001,1112.7,Yes,Yes,4,Yes,No,111.27,16.88,No
1810-BOHSY,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.4,4911.05,No,49-72m,High ($70-$100),P75-90,4.25,0,1,96.29509803921569,1155.5411764705882,Yes,Yes,5,No,Yes,818.51,16.07,No
1784-BXEFA,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,187.35,No,0-12m,Low(<40$),P10-25,0.8333333333333334,1,0,18.735,224.82,No,No,1,No,No,93.68,10.28,No
7351-MHQVU,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6,No,0-12m,Medium ($40-$70),P10-25,0.5,1,0,51.26666666666667,615.2,Yes,Yes,5,Yes,Yes,51.27,8.49,No
9224-VTYID,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.5,4318.35,No,25-48m,High ($70-$100),P75-90,3.9166666666666665,0,0,91.87978723404257,1102.5574468085108,Yes,Yes,8,No,No,479.82,10.06,No
9500-IWPXQ,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.4,4820.55,No,49-72m,High ($70-$100),P75-90,5.083333333333333,0,1,79.02540983606558,948.304918032787,Yes,Yes,7,No,No,602.57,9.93,No
5762-TJXGK,Female,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.75,3038.55,No,49-72m,Medium ($40-$70),P50-75,4.333333333333333,0,1,58.43365384615385,701.2038461538463,Yes,Yes,6,No,Yes,434.08,8.39,No
4504-YOULA,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,No,25-48m,Medium ($40-$70),P50-75,2.9166666666666665,0,0,61.05428571428572,732.6514285714286,No,Yes,4,Yes,Yes,427.38,11.89,No
5569-IDSEY,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,7472.15,No,49-72m,Very High (>$100),P90-100,5.916666666666667,0,1,105.24154929577465,1262.8985915492956,Yes,Yes,6,No,Yes,1067.45,15.1,Yes
4250-FDVOU,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.25,389.1,Yes,0-12m,Medium ($40-$70),P10-25,0.5,1,0,64.85000000000001,778.2,No,Yes,4,Yes,No,77.82,11.25,No
7284-ZZLOH,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.3,2296.25,No,25-48m,Medium ($40-$70),P50-75,3.75,0,0,51.02777777777778,612.3333333333334,No,Yes,4,No,Yes,459.25,10.66,No
5277-ZLOOR,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,187.45,Yes,0-12m,High ($70-$100),P10-25,0.16666666666666666,1,0,93.725,1124.7,Yes,Yes,3,Yes,No,46.86,21.39,No
2141-RRYGO,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.65,261.25,Yes,0-12m,Medium ($40-$70),P10-25,0.3333333333333333,1,0,65.3125,783.75,Yes,Yes,5,Yes,Yes,43.54,11.44,No
1777-JYQPJ,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,38.45,No,0-12m,Low(<40$),P0-10,0.16666666666666666,1,0,19.225,230.70000000000002,No,Yes,1,No,No,19.23,12.15,No
6376-GAHQE,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2,Yes,0-12m,High ($70-$100),P10-25,0.3333333333333333,1,0,74.8,897.6,Yes,Yes,3,Yes,No,74.8,19.46,No
3401-URHDA,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),59.9,3043.6,No,49-72m,Medium ($40-$70),P50-75,4.25,0,1,59.67843137254902,716.1411764705882,No,Yes,4,No,Yes,608.72,11.98,No
1599-EAHXY,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.95,1506.4,No,49-72m,Low(<40$),P50-75,5.0,0,1,25.10666666666667,301.28000000000003,No,No,1,No,Yes,753.2,11.98,No
8631-XVRZL,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,163.7,No,0-12m,Low(<40$),P10-25,0.75,1,0,18.188888888888886,218.26666666666665,No,No,1,No,No,81.85,10.07,No
5052-PNLOS,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,Yes,0-12m,Very High (>$100),P10-25,0.25,1,0,107.75,1293.0,Yes,Yes,6,Yes,Yes,46.18,15.05,No
3853-LYGAM,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,No,13-24m,High ($70-$100),P50-75,1.4166666666666667,0,0,96.47058823529412,1157.6470588235293,Yes,Yes,5,Yes,Yes,273.33,15.94,No
6979-ZNSFF,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.05,762.1,Yes,0-12m,High ($70-$100),P25-50,0.6666666666666666,1,0,95.2625,1143.15,Yes,Yes,3,Yes,No,190.52,21.76,No
5751-USDBL,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,No,25-48m,High ($70-$100),P75-90,3.8333333333333335,0,0,83.61630434782609,1003.3956521739129,Yes,Yes,7,No,No,480.79,10.12,No
5680-LQOGP,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,No,49-72m,High ($70-$100),P75-90,5.666666666666667,0,1,83.03823529411765,996.4588235294118,Yes,Yes,8,No,Yes,627.4,9.16,No
2386-LAHRK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,53.5,Yes,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,53.5,642.0,Yes,Yes,3,No,No,13.38,13.38,No
8189-DUKMV,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,79.05,No,0-12m,Low(<40$),P0-10,0.3333333333333333,1,0,19.7625,237.15,No,No,1,No,Yes,39.52,10.25,No
6032-IGALN,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.1,25.1,Yes,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,25.1,301.20000000000005,No,Yes,1,No,No,12.55,12.55,No
9931-DCEZH,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,1516.6,No,25-48m,Medium ($40-$70),P50-75,2.3333333333333335,0,0,54.16428571428571,649.9714285714285,No,Yes,4,No,Yes,303.32,10.88,No
1898-JSNDC,Female,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.6,2224.5,No,25-48m,Medium ($40-$70),P50-75,3.25,0,0,57.03846153846154,684.4615384615385,Yes,Yes,4,No,Yes,444.9,11.72,No
0315-LVCRK,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,No,0-12m,High ($70-$100),P25-50,0.9166666666666666,1,0,80.79545454545455,969.5454545454546,Yes,Yes,4,Yes,No,177.75,16.96,No
3911-RSNHI,Female,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.4,4310.35,No,49-72m,Medium ($40-$70),P75-90,5.916666666666667,0,1,60.70915492957747,728.5098591549296,Yes,Yes,6,No,Yes,615.76,8.77,No
2410-CIYFZ,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,42.9,No,0-12m,Low(<40$),P0-10,0.16666666666666666,1,0,21.45,257.40000000000003,No,No,1,No,No,21.45,10.2,No
4248-HCETZ,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,2365.15,Yes,25-48m,High ($70-$100),P50-75,2.5,0,0,78.83833333333334,946.0600000000001,No,Yes,4,No,No,473.03,15.93,No
5505-OVWQW,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,No,13-24m,Low(<40$),P10-25,1.4166666666666667,0,0,20.802941176470586,249.63529411764702,No,No,1,No,No,176.82,10.07,No
7271-AJDTL,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,No,49-72m,High ($70-$100),P75-90,4.583333333333333,0,1,92.23818181818183,1106.858181818182,Yes,Yes,5,Yes,Yes,845.52,15.74,No
1867-TJHTS,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,No,49-72m,High ($70-$100),P75-90,4.833333333333333,0,1,78.0491379310345,936.5896551724139,No,Yes,3,Yes,Yes,1131.71,19.95,No
